id,slug,title,column,old_value,new_value
"up-post-matric-intermediate-scholarship-minority","up-post-matric-intermediate-scholarship-minority","UP Post-Matric Intermediate Scholarship (Minority)","deadline","Open Now",""
"up-post-matric-other-than-intermediate-general-sc-st","up-post-matric-other-than-intermediate-general-sc-st","UP Post-Matric Scholarship (Other Than Intermediate) (General/SC/ST)","deadline","Open Now",""
"up-post-matric-other-than-intermediate-obc","up-post-matric-other-than-intermediate-obc","UP Post-Matric Scholarship (Other Than Intermediate) (OBC)","deadline","Open Now",""
"up-post-matric-other-than-intermediate-minority","up-post-matric-other-than-intermediate-minority","UP Post-Matric Scholarship (Other Than Intermediate) (Minority)","deadline","Open Now",""
"up-post-matric-outside-state-general-sc-st","up-post-matric-outside-state-general-sc-st","UP Post-Matric Scholarship (Outside State) (General/SC/ST)","deadline","Open Now",""
"up-mukhyamantri-kanya-sumangala","mukhyamantri-kanya-sumangala-yojana","Mukhyamantri Kanya Sumangala Yojana","always_open","0","1"
"up-mukhyamantri-kanya-sumangala","mukhyamantri-kanya-sumangala-yojana","Mukhyamantri Kanya Sumangala Yojana","deadline_description","Applications for each stage must be filed within the specified timeframe from the date of meeting the stage milestone (e.g. within 1 year of birth).","This is a rolling scholarship. Applications are accepted on a continuous/year-round basis."
"up-mukhyamantri-kanya-sumangala","mukhyamantri-kanya-sumangala-yojana","Mukhyamantri Kanya Sumangala Yojana","deadline","Open Now",""
"bits-pilani-tuition-blind-admission-scholarship","bits-pilani-tuition-blind-admission-scholarship","BITS Pilani Tuition-Blind Admission Scholarship","deadline","Open Now",""
"bits-pilani-institute-merit-mcn-awards","bits-pilani-institute-merit-mcn-awards","BITS Pilani Institute Merit & Merit-cum-Need (MCN) Awards","deadline","Open Now",""
"bits-pilani-board-topper-alumni-scholarships","bits-pilani-board-topper-alumni-scholarships","BITS Pilani Board Topper & Alumni Endowed Scholarships","deadline","Open Now",""
"iit-bombay-merit-cum-means-scholarship","iit-bombay-merit-cum-means-scholarship","IIT Bombay Merit-cum-Means Scholarship","deadline","Open Now",""
"iit-bombay-free-messing-facility","iit-bombay-free-messing-facility","IIT Bombay Free Messing Facility (SC/ST)","deadline","Open Now",""
"iit-bombay-tuition-fee-remission","iit-bombay-tuition-fee-remission","IIT Bombay Tuition Fee Remission","deadline","Open Now",""
"iit-delhi-merit-cum-means-scholarship","iit-delhi-merit-cum-means-scholarship","IIT Delhi Merit-cum-Means Scholarship","deadline","Open Now",""
"iit-delhi-free-studentship-fee-remission","iit-delhi-free-studentship-fee-remission","IIT Delhi Free Studentship & Fee Remission","deadline","Open Now",""
"iit-delhi-donor-endowed-scholarships","iit-delhi-donor-endowed-scholarships","IIT Delhi Alumni and Donor Endowed Scholarships","deadline","Open Now",""
"iit-madras-merit-cum-means-alumni-tuition-support","iit-madras-merit-cum-means-alumni-tuition-support","IIT Madras Merit-cum-Means & Alumni Tuition Support","deadline","Open Now",""
"iit-madras-institute-tuition-fee-waiver","iit-madras-institute-tuition-fee-waiver","IIT Madras Institute Tuition Fee Waiver","deadline","Open Now",""
"iit-kharagpur-merit-cum-means-scholarship","iit-kharagpur-merit-cum-means-scholarship","IIT Kharagpur Merit-cum-Means Scholarship","deadline","Open Now",""
"iit-kharagpur-endowment-donor-scholarships","iit-kharagpur-endowment-donor-scholarships","IIT Kharagpur Endowment & Donor Scholarships","deadline","Open Now",""
"iit-kharagpur-free-studentship-fee-remission","iit-kharagpur-free-studentship-fee-remission","IIT Kharagpur Free Studentship and GoI Fee Remission","deadline","Open Now",""
"nit-trichy-tuition-fee-remission","nit-trichy-tuition-fee-remission","NIT Trichy Tuition Fee Remission","deadline","Open Now",""
"nit-trichy-recal-foundation-scholarships","nit-trichy-recal-foundation-scholarships","NIT Trichy RECAL Foundation Scholarships","deadline","Open Now",""
"nit-surathkal-merit-cum-means-scholarships","nit-surathkal-merit-cum-means-scholarships","NITK Surathkal Merit-cum-Means & Merit Scholarships","deadline","Open Now",""
"nit-surathkal-tuition-fee-remission","nit-surathkal-tuition-fee-remission","NITK Surathkal Tuition Fee Remission","deadline","Open Now",""
"nit-surathkal-garrett-memorial-scholarships","nit-surathkal-garrett-memorial-scholarships","NITK Garrett and Memorial Scholarships","deadline","Open Now",""
"du-all-india-post-graduate-scholarship","du-all-india-post-graduate-scholarship","Delhi University All India Post-Graduate Scholarship","deadline","Open Now",""
"du-shri-ram-lubhaya-book-grant","du-shri-ram-lubhaya-book-grant","Delhi University Shri Ram Lubhaya Book-Grant for Blind Students","deadline","Check Portal",""
"jnu-merit-cum-means-scholarship","jnu-merit-cum-means-scholarship","Jawaharlal Nehru University Merit-cum-Means (MCM) Scholarship","deadline","Open Now",""
"bhu-poor-students-welfare-fund","bhu-poor-students-welfare-fund","BHU Student Welfare Fund & Meal Subsidy Scheme","deadline","Open Now",""
"amu-merit-financial-awards","amu-merit-financial-awards","Aligarh Muslim University Merit & Alumni Financial Awards","deadline","Open Now",""
"jmi-apj-abdul-kalam-scholarship","jmi-apj-abdul-kalam-scholarship","JMI Dr. A.P.J. Abdul Kalam Scholarship","deadline","Open Now",""
"uoh-student-assistance-aid","uoh-student-assistance-aid","University of Hyderabad Student Assistance (UoH-SA) Scheme","deadline","Open Now",""
"anna-university-endowment-scholarships","anna-university-endowment-scholarships","Anna University Alumni & Corporate Endowment Scholarships","deadline","Open Now",""
"vtu-jnana-yaana-doctoral-fellowship","vtu-jnana-yaana-doctoral-fellowship","VTU Jnana Yaana Doctoral Fellowship (JYDF)","deadline","Open Now",""
"sppu-earn-and-learn-scheme","sppu-earn-and-learn-scheme","SPPU Karmaveer Bhaurao Patil Earn & Learn Scheme","deadline","Open Now",""
"aktu-student-welfare-fund-assistance","aktu-student-welfare-fund-assistance","AKTU Student Welfare Fund & Fee Reimbursement Scheme","deadline","Open Now",""
"ashoka-university-need-based-financial-aid","ashoka-university-need-based-financial-aid","Ashoka University Need-Based Financial Aid","deadline","Open Now",""
"ashoka-university-merit-scholarships","ashoka-university-merit-scholarships","Ashoka University Merit-Based Test Topper Scholarships","deadline","Open Now",""
"vit-stars-rural-students-scheme","vit-stars-rural-students-scheme","VIT STARS - Support the Advancement of Rural Students Scheme","deadline","Open Now",""
"viteee-gvsdp-merit-scholarship","viteee-gvsdp-merit-scholarship","VIT B.Tech GV School Development Programme (GVSDP) Merit Scholarship","deadline","Open Now",""
"mahe-kalam-pai-freeship-scholarships","mahe-kalam-pai-freeship-scholarships","MAHE Kalam-Pai Freeship & Scholars Scholarships","deadline","Open Now",""
"vtu-sc-st-welfare-scheme","vtu-sc-st-welfare-scheme","VTU SC/ST Welfare Scheme (SCSP/TSP)","deadline","Open Now",""
"uoh-fifth-year-phd-assistance","uoh-fifth-year-phd-assistance","University of Hyderabad 5th Year PhD Financial Assistance","deadline","Open Now",""
"anna-university-first-graduate-concession","anna-university-first-graduate-concession","Tamil Nadu First Graduate Concession (Anna University)","deadline","During Admission",""
"umbrella-st-jk","umbrella-st-jk","Umbrella Scheme for Education of ST Students (J&K)","deadline","Check Portal",""
"pm-yasasvi-jk-obc","pm-yasasvi-jk-obc","PM-YASASVI Pre-Matric & Post-Matric Scholarship for OBC/EBC/DNT Students (J&K)","deadline","Check Portal",""
"sc-scholarship-jk","sc-scholarship-jk","Pre-Matric & Post-Matric Scholarship for SC Students (J&K)","deadline","Check Portal",""
"ladli-beti-jk","ladli-beti-jk","Ladli Beti Scheme (J&K)","deadline","Open Now",""
"mukhya-mantri-protsahan-hp","mukhya-mantri-protsahan-hp","Mukhya Mantri Protsahan Yojana (HP)","deadline","Check Portal",""
"generation-google-scholarship","generation-google-scholarship","Generation Google Scholarship (APAC-India)","deadline","Check Portal",""
"amazon-future-engineer-scholarship","amazon-future-engineer-scholarship","Amazon Future Engineer Scholarship (India)","deadline","Check Portal",""
"jsw-udaan-scholarship","jsw-udaan-scholarship","JSW Udaan Scholarship","deadline","Check Portal",""
"pm-yasasvi-top-class-education","pm-yasasvi-top-class-education","PM-YASASVI Top Class Education Scheme for OBC/EBC/DNT","deadline","Check Portal",""
"central-sector-scholarship-csss","central-sector-scholarship-csss","Central Sector Scheme of Scholarship for College and University Students (CSSS)","deadline","Check Portal",""
"pmss-capf-assam-rifles","pmss-capf-assam-rifles","Prime Minister's Scholarship Scheme for Central Armed Police Forces & Assam Rifles","deadline","Check Portal",""
"inlaks-shivdasani-scholarship","inlaks-shivdasani-scholarship","Inlaks Shivdasani Foundation Scholarship","deadline","Check Portal",""
"felix-scholarship","felix-scholarship","Felix Scholarship","deadline","Check Portal",""
"nl-scholarship-netherlands","nl-scholarship-netherlands","NL Scholarship (Netherlands)","deadline","Check Portal",""
"charpak-scholarship-france","charpak-scholarship-france","France Excellence Charpak Scholarship","deadline","Check Portal",""
"jn-tata-endowment-scholarship","jn-tata-endowment-scholarship","J. N. Tata Endowment Loan Scholarship","deadline","Check Portal",""
"469e52fc-9db6-4254-b690-9c90be8f6f6d","oxford-pershing-square-graduate-scholarships","Oxford Pershing Square Graduate Scholarships","deadline","NULL",""
"dbfff1cd-4752-4e2f-92ed-7b036a45e25d","holland-scholarship","Holland Scholarship","deadline","NULL",""
"97fd8fb8-0544-4749-ab54-0e7502818380","destination-australia-scholarship","Destination Australia Scholarship","deadline","NULL",""
"14baf871-7a2f-40f3-ba84-da8a1c8381ac","columbia-university-graduate-fellowships","Columbia University Graduate Fellowships","deadline","NULL",""
"d8d96965-2fa2-4ca0-90df-f7b7c1f37787","aga-khan-foundation-international-scholarship-programme","Aga Khan Foundation International Scholarship Programme","deadline","NULL",""
"652d5e76-608b-4966-a26f-0f5589dc579b","lse-graduate-support-scheme","LSE Graduate Support Scheme","deadline","NULL",""
"e00886d9-176b-4792-a474-9a4b6345732d","imperial-college-presidents-phd-scholarships","Imperial College President's PhD Scholarships","deadline","NULL",""
"50403a02-6836-46d7-b6a3-40e6a2aa327e","bristol-university-think-big-scholarships","Bristol University Think Big Scholarships","deadline","NULL",""
"05d3d003-ee29-415b-b205-eb90edcc9b83","sheffield-academy-scholarships","Sheffield Academy Scholarships","deadline","NULL",""
"098bb700-09cf-4b36-8aa8-d907a9085766","commonwealth-shared-scholarships","Commonwealth Shared Scholarships","deadline","NULL",""
"07eaac42-25a5-4878-bca2-0f4311fcc377","british-council-scholarships-for-women-in-stem","British Council Scholarships for Women in STEM","deadline","NULL",""
"8481e96e-581d-401f-b5d8-64885112ea2a","studienstiftung-des-deutschen-volkes-fellowships","Studienstiftung des deutschen Volkes Fellowships","deadline","NULL",""
"77a3b065-1eaf-45d8-acef-e176719c75d3","heidelberg-university-graduate-fellowships","Heidelberg University Graduate Fellowships","deadline","NULL",""
"588dfe58-7c7b-4ef1-a394-6f6a0dd9013a","technical-university-of-munich-scholarships","Technical University of Munich Scholarships","deadline","NULL",""
"ecf1d3bc-f43d-4cb2-9116-a559ccdf1ed2","humboldt-research-fellowships","Humboldt Research Fellowships","deadline","NULL",""
"18109425-49f6-4316-bed9-c7561549c400","macquarie-university-vice-chancellors-international-scholarships","Macquarie University Vice-Chancellor's International Scholarships","deadline","NULL",""
"0d59a3f0-2dc1-470f-81f6-3103c1bcffe2","bologna-university-study-grants","Bologna University Study Grants","deadline","NULL",""
"20ec0b66-b0ec-47aa-b423-36483b0773c9","lee-kuan-yew-scholarship","Lee Kuan Yew Scholarship","deadline","NULL",""
